Frequency,Voltage
1,4.24157138233572
1.1,3.90017116017044
1.2,3.74558388712411
1.3,3.34342980056611
1.4,4.11270922422199
1.5,3.65599356316421
1.6,3.36364928580333
1.7,3.33977184113046
1.8,3.65722269090268
1.9,3.00566959805967
2,2.78212758263804
2.1,3.00804968754788
2.2,3.06608828865066
2.3,2.6122514940608
2.4,2.31420099413357
2.5,2.14861042663254
2.6,2.20733667026205
2.7,2.79354231315187
2.8,2.56399115390693
2.9,2.00238379415929
3,2.14113250384538
3.1,2.18154526740038
3.2,1.91864044571761
3.3,2.05360018230866
3.4,1.79257330424698
3.5,1.67016483929797
3.6,1.64367225674263
3.7,1.86439413574851
3.8,1.62795907085234
3.9,1.58554096993024
4,1.59103831165141
4.1,1.40400272458528
4.2,1.4216251171053
4.3,1.55281370440018
4.4,1.556804052521
4.5,1.36211934129224
4.6,1.35505543260207
4.7,1.18791386310602
4.8,1.18570005863966
4.9,1.15788719012818
5,1.23171543768447
5.1,1.10523553624639
5.2,1.23143936257847
5.3,0.961032068226097
5.4,1.06336035458852
5.5,0.937437232022166
5.6,0.971839357492774
5.7,0.950926772025124
5.8,0.734762766012506
5.9,0.864482164833091
6,0.798245006280312
6.1,1.00958732197466
6.2,0.892424742183868
6.3,0.766293408395073
6.4,0.712591984558102
6.5,0.716204459009943
6.6,0.726681200109805
6.7,0.761578318230222
6.8,0.660527610859202
6.9,0.702597144292676
7,0.607841618501412
7.1,0.681260465521973
7.2,0.562679358950511
7.3,0.510347116654539
7.4,0.619490369660208
7.5,0.588114155207379
7.6,0.492917861115388
7.7,0.474484555778494
7.8,0.56010878781517
7.9,0.458680042703319
8,0.467370221403578
8.1,0.498824653903346
8.2,0.432016027550906
8.3,0.379343338745319
8.4,0.39364144531422
8.5,0.440240851043005
8.6,0.354234246261678
8.7,0.412916871634997
8.8,0.351464962999086
8.9,0.314149454522147
9,0.306813139941412
9.1,0.356112793815453
9.2,0.325814692581706
9.3,0.313865065382707
9.4,0.255302078014224
9.5,0.323407581488495
9.6,0.27455473526282
9.7,0.281087076987146
9.8,0.298897212644828
9.9,0.225486278810852
10,0.256286078553161
